KPD 2025.,,
Šifra,Naziv,
A,"PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA",
01,"Biljni i stočarski proizvodi, proizvodi lovstva i usluge povezane s njima",
74.12.23,Ostali originali grafičkog dizajna i vizualnih komunikacija,,,,,
74.13,Usluge uređivanja interijera i dizajnerski originali,,,,,
74.13.0,Usluge uređivanja interijera i dizajnerski originali,,,,,
74.13.01,Usluge uređivanja interijera,,,,,
74.13.02,Dizajnerski originali uređivanja interijera,,,,,
74.14,Ostale specijalizirane dizajnerske usluge i dizajnerski originali,,,,,
74.14.0,Ostale specijalizirane dizajnerske usluge i dizajnerski originali ,,,,,
74.14.01 ,Ostale specijalizirane dizajnerske usluge,,,,,
74.14.02,Ostali dizajnerski originali,,,,,
74.2,Fotografske usluge,,,,,
74.20,Fotografske usluge,,,,,
74.20.1,"Fotografske ploče i filmovi, osim kinematografskih, osvijetljeni",,,,,
74.20.11,"Fotografske ploče i filmovi, osvijetljeni, ali nerazvijeni",,,,,
74.20.12,"Fotografske ploče i filmovi, osvijetljeni i razvijeni, za ofsetnu reprodukciju",,,,,
74.20.13,"Ostale fotografske ploče i filmovi, osvijetljeni i razvijeni",,,,,
74.20.2,Specijalizirane fotografske usluge,,,,,
74.20.21,Usluge fotografiranja portreta,,,,,
74.20.22,Usluge izrade promidžbenih i sličnih fotografija,,,,,
74.20.23,Usluge fotografiranja i videosnimanja događaja,,,,,
74.20.24,Usluge fotografiranja iz zraka,,,,,
74.20.29,"Specijalizirane fotografske usluge, d. n.",,,,,
74.20.3,Ostale fotografske usluge,,,,,
74.20.31,Usluge obrade fotografija,,,,,
74.20.32,Usluge restauriranja i retuširanja fotografija,,,,,
74.20.39,"Ostale fotografske usluge, d. n.",,,,,
74.3,Usluge pismenog i usmenog prevođenja,,,,,
74.30,Usluge pismenog i usmenog prevođenja,,,,,
74.30.0,Usluge pismenog i usmenog prevođenja,,,,,
74.30.01,Usluge pismenog prevođenja,,,,,
74.30.02,Usluge usmenog prevođenja,,,,,
74.9,"Ostale stručne, znanstvene i tehničke usluge, d. n.",,,,,
74.91,"Usluge posredovanja, promidžbe i poslovanja s patentima",,,,,
74.91.0,"Usluge posredovanja, promidžbe i poslovanja s patentima",,,,,
74.91.01,Usluge posredovanja i promidžbe u vezi s patentima,,,,,
74.91.02,Usluge upravljanja pravima industrijskog vlasništva,,,,,
74.91.03,Usluge upravljanja autorskim pravima i prihodima od autorskih prava,,,,,
74.99,"Sve ostale stručne, znanstvene i tehničke usluge, d. n.",,,,,
74.99.0,"Sve ostale stručne, znanstvene i tehničke usluge, d. n.",,,,,
74.99.01,Usluge revizije računa i informacije o naknadama za prijevoz robe,,,,,
74.99.02,Usluge savjetovanja o zaštiti okoliša,,,,,
74.99.03,Usluge prognoziranja vremena i meteorološke usluge,,,,,
74.99.04,Usluge zastupanja umjetnika i sportaša,,,,,
74.99.05,"Usluge poslovnog posredovanja i procjenjivanja, osim za nekretnine i osiguranje",,,,,
74.99.09,"Ostale raznovrsne stručne, znanstvene i tehničke usluge, d. n.",,,,,
75,Veterinarske usluge,,,,,
75.0,Veterinarske usluge,,,,,
75.00,Veterinarske usluge,,,,,
75.00.0,Veterinarske usluge,,,,,
75.00.01,Veterinarske usluge za kućne ljubimce,,,,,
75.00.02,"Veterinarske usluge za stoku, perad i druge životinje",,,,,
75.00.09,"Veterinarske usluge, d. n.",,,,,
O,ADMINISTRATIVNE I POMOĆNE USLUGE,,,,,
77,Usluge iznajmljivanja i davanja u zakup (leasing),,,,,
77.1,Usluge iznajmljivanja i davanja u zakup (leasing) motornih vozila,,,,,
77.11,Usluge iznajmljivanja i davanja u zakup (leasing) automobila i motornih vozila lake kategorije,,,,,
77.11.0,Usluge iznajmljivanja i davanja u zakup (leasing) automobila i motornih vozila lake kategorije,,,,,
77.11.01,Usluge iznajmljivanja i davanja u zakup (leasing) motocikala i kampera,,,,,
77.11.02,Usluge iznajmljivanja i davanja u zakup (leasing) ostalih automobila i motornih vozila lake kategorije,,,,,
77.12,Usluge iznajmljivanja i davanja u zakup (leasing) kamiona,,,,,
77.12.0,Usluge iznajmljivanja i davanja u zakup (leasing) kamiona,,,,,
77.12.01,"Usluge iznajmljivanja i davanja u zakup (leasing) vozila za prijevoz robe, bez vozača",,,,,
77.12.02,"Usluge iznajmljivanja i davanja u zakup (leasing) ostalih kopnenih prijevoznih sredstava, bez vozača",,,,,
77.2,Usluge iznajmljivanja i davanja u zakup (leasing) predmeta za osobnu uporabu i kućanstvo,,,,,
77.21,Usluge iznajmljivanja i davanja u zakup (leasing) opreme za rekreaciju i sport,,,,,
77.21.0,Usluge iznajmljivanja i davanja u zakup (leasing) opreme za rekreaciju i sport,,,,,
77.21.00,Usluge iznajmljivanja i davanja u zakup (leasing) opreme za rekreaciju i sport,,,,,
77.22,Usluge iznajmljivanja i davanja u zakup (leasing) ostalih predmeta za osobnu uporabu i kućanstvo,,,,,
77.22.0,Usluge iznajmljivanja i davanja u zakup (leasing) ostalih predmeta za osobnu uporabu i kućanstvo,,,,,
77.22.01,"Usluge iznajmljivanja i davanja u zakup (leasing) televizora, radiouređaja, opreme za reprodukciju slike i slične opreme i pribora",,,,,
77.22.02,Usluge iznajmljivanja i davanja u zakup (leasing) namještaja i ostalih aparata za kućanstvo,,,,,
77.22.03,Usluge iznajmljivanja i davanja u zakup (leasing) glazbenih instrumenata,,,,,
77.22.04,Usluge iznajmljivanja i davanja u zakup (leasing) posteljnog i stolnog rublja,,,,,
77.22.05,"Usluge iznajmljivanja i davanja u zakup (leasing) tekstila, odjeće i obuće",,,,,
77.22.06,Usluge iznajmljivanja i davanja u zakup (leasing) strojeva i opreme „uradi sam”,,,,,
77.22.07,Usluge iznajmljivanja snimljenih videozapisa,,,,,
77.22.09,"Usluge iznajmljivanja i davanja u zakup (leasing) ostalih predmeta za osobnu uporabu i kućanstvo, d. n.",,,,,
77.3,"Usluge iznajmljivanja i davanja u zakup (leaisng) ostalih strojeva, opreme te materijalnih dobara",,,,,
77.31,Usluge iznajmljivanja i davanja u zakup (leasing) poljoprivrednih strojeva i opreme,,,,,
77.31.0,Usluge iznajmljivanja i davanja u zakup (leasing) poljoprivrednih strojeva i opreme,,,,,
77.31.00,Usluge iznajmljivanja i davanja u zakup (leasing) poljoprivrednih strojeva i opreme,,,,,
77.32,Usluge iznajmljivanja i davanja u zakup (leasing) strojeva i opreme za građevinarstvo i inženjerstvo,,,,,
77.32.0,Usluge iznajmljivanja i davanja u zakup (leasing) strojeva i opreme za građevinarstvo i inženjerstvo,,,,,
77.32.00,Usluge iznajmljivanja i davanja u zakup (leasing) strojeva i opreme za građevinarstvo i inženjerstvo,,,,,
77.33,Usluge iznajmljivanja i davanja u zakup (leasing) uredskih strojeva i opreme te računala,,,,,
77.33.0,Usluge iznajmljivanja i davanja u zakup (leasing) uredskih strojeva i opreme te računala,,,,,
77.33.01,Usluge iznajmljivanja i davanja u zakup (leasing) računala,,,,,
77.33.02,Usluge iznajmljivanja i davanja u zakup (leasing) ostalih uredskih strojeva i opreme,,,,,
77.34,Usluge iznajmljivanja i davanja u zakup (leasing) plovnih prijevoznih sredstava,,,,,
77.34.0,Usluge iznajmljivanja i davanja u zakup (leasing) plovnih prijevoznih sredstava,,,,,
77.34.00,Usluge iznajmljivanja i davanja u zakup (leasing) plovnih prijevoznih sredstava,,,,,
77.35,Usluge iznajmljivanja i davanja u zakup (leasing) zračnih prijevoznih sredstava,,,,,
77.35.0,Usluge iznajmljivanja i davanja u zakup (leasing) zračnih prijevoznih sredstava,,,,,
77.35.00,Usluge iznajmljivanja i davanja u zakup (leasing) zračnih prijevoznih sredstava,,,,,
77.39,"Usluge iznajmljivanja i davanja u zakup (leasing) ostalih strojeva, opreme i materijalnih dobara, d. n.",,,,,
77.39.0,"Usluge iznajmljivanja i davanja u zakup (leasing) ostalih strojeva, opreme i materijalnih dobara, d. n.",,,,,
77.39.01,Usluge iznajmljivanja i davanja u zakup (leasing) tračničkih vozila,,,,,
77.39.02,Usluge iznajmljivanja i davanja u zakup (leasing) kontejnera,,,,,
77.39.03,Usluge iznajmljivanje i davanja u zakup (leasing) prikolica za stanovanje i kampiranje,,,,,
77.39.04,Usluge iznajmljivanja i davanja u zakup (leasing) telekomunikacijske opreme,,,,,
77.39.05,"Usluge iznajmljivanja i davanja u zakup (leasing) opreme i namještaja za događanja, sajmove i izložbe",,,,,
77.39.06,Usluge iznajmljivanja i davanja u zakup (leasing) motora te opreme za rudnike i naftna polja,,,,,
77.39.09,"Usluge iznajmljivanja i davanja u zakup (leasing) ostalih strojeva i opreme bez rukovatelja te ostalih materijalnih dobara, d. n.",,,,,
77.4,"Usluge davanja u zakup (leasing) prava na uporabu intelektualnog vlasništva i sličnih proizvoda, osim radova zaštićenih autorskim pravom",,,,,
77.40,"Usluge davanja u zakup (leasing) prava na uporabu intelektualnog vlasništva i sličnih proizvoda, osim radova zaštićenih autorskim pravom",,,,,
77.40.0,"Usluge davanja u zakup (leasing) prava na uporabu intelektualnog vlasništva i sličnih proizvoda, osim radova zaštićenih autorskim pravom",,,,,
77.40.01,Usluge davanja u zakup (leasing) prava na uporabu proizvoda istraživanja i razvoja,,,,,
77.40.02,Usluge davanja u zakup (leasing) prava na uporabu zaštitnih žigova i franšiza,,,,,
77.40.03,Usluge davanja u zakup (leasing) prava na uporabu istraživanja i procjene minerala,,,,,
77.40.04,Zaštitni žigovi i franšize,,,,,
77.40.09,"Usluge davanja u zakup (leasing) prava na uporabu intelektualnog vlasništva i sličnih proizvoda, osim radova zaštićenih autorskim pravom, d. n.",,,,,
77.5,Usluge posredovanja u iznajmljivanju i davanju u zakup (leasing) materijalnih dobara i nefinancijske nematerijalne imovine,,,,,
77.51,"Usluge posredovanja u iznajmljivanju i davanju u zakup (leasing) automobila, kampera i prikolica",,,,,
77.51.0,"Usluge posredovanja u iznajmljivanju i davanju u zakup (leasing) automobila, kampera i prikolica",,,,,
77.51.00,"Usluge posredovanja u iznajmljivanju i davanju u zakup (leasing) automobila, kampera i prikolica",,,,,
77.52,Usluge posredovanja u iznajmljivanju i davanju u zakup (leasing) ostalih materijalnih dobara i nefinancijske nematerijalne imovine,,,,,
77.52.0,Usluge posredovanja u iznajmljivanju i davanju u zakup (leasing) ostalih materijalnih dobara i nefinancijske nematerijalne imovine,,,,,
77.52.00,Usluge posredovanja u iznajmljivanju i davanju u zakup (leasing) ostalih materijalnih dobara i nefinancijske nematerijalne imovine,,,,,
78,Usluge zapošljavanja,,,,,
78.1,Usluge agencija za zapošljavanje,,,,,
78.10,Usluge agencija za zapošljavanje,,,,,
78.10.0,Usluge agencija za zapošljavanje,,,,,
78.10.01,Usluge traženja rukovodećeg osoblja,,,,,
78.10.02,"Usluge stalnog zapošljavanja, osim usluga traženja rukovodećeg osoblja",,,,,
78.2,Usluge agencija za privremeno zapošljavanje i ostalo ustupanje ljudskih resursa,,,,,
78.20,Usluge agencija za privremeno zapošljavanje i ostalo ustupanje ljudskih resursa,,,,,
78.20.1,Usluge agencija za privremeno zapošljavanje,,,,,
78.20.11,Usluge agencija za privremeno zapošljavanje osoblja za proizvodnju robe,,,,,
78.20.12,Usluge agencija za privremeno zapošljavanje građevinskog osoblja,,,,,
78.20.13,Usluge agencija za privremeno zapošljavanje komercijalnog i trgovačkog osoblja,,,,,
78.20.14,"Usluge agencija za privremeno zapošljavanje osoblja u djelatnostima prijevoza, skladištenja, logistike i industrijske proizvodnje",,,,,
78.20.15,Usluge agencija za privremeno zapošljavanje osoblja u hotelima i restoranima,,,,,
78.20.16,Usluge agencija za privremeno zapošljavanje računalnog i telekomunikacijskog osoblja,,,,,
78.20.17,Usluge agencija za privremeno zapošljavanje ostalog uredskog osoblja,,,,,
78.20.18,Usluge agencija za privremeno zapošljavanje medicinskog osoblja,,,,,
78.20.19,"Usluge agencija za privremeno zapošljavanje, d. n.",,,,,
78.20.2,Usluge ostalog ustupanja ljudskih resursa,,,,,
78.20.21,Usluge ostalog ustupanja ljudskih resursa za komercijalno i trgovačko osoblje,,,,,
78.20.22,"Usluge ostalog ustupanja ljudskih resursa za osoblje u djelatnostima prijevoza, skladištenja, logistike i industrijske proizvodnje",,,,,
78.20.23,Usluge ostalog ustupanja ljudskih resursa za osoblje u hotelima i restoranima,,,,,
78.20.24,Usluge ostalog ustupanja ljudskih resursa za računalno i telekomunikacijsko osoblje,,,,,
78.20.25,Usluge ostalog ustupanja ljudskih resursa za ostalo uredsko osoblje,,,,,
78.20.26,Usluge ostalog ustupanja ljudskih resursa za medicinsko osoblje,,,,,
78.20.29,"Usluge ostalog ustupanja ljudskih resursa, d. n.",,,,,
79,Usluge putničkih agencija i organizatora putovanja (turoperatora) i ostale rezervacijske usluge te usluge povezane s njima,,,,,
79.1,Usluge putničkih agencija i organizatora putovanja (turoperatora),,,,,
79.11,Usluge putničkih agencija,,,,,
79.11.0,Usluge putničkih agencija,,,,,
79.11.00,Usluge putničkih agencija,,,,,
79.12,Usluge organizatora putovanja (turoperatora),,,,,
79.12.0,Usluge organizatora putovanja (turoperatora),,,,,
79.12.01,Usluge organizatora putovanja (turoperatora) za organiziranje i sastavljanje paket-aranžmana,,,,,
79.12.02,Usluge vođenja putovanja,,,,,
79.9,Ostale rezervacijske usluge i usluge povezane s njima,,,,,
79.90,Ostale rezervacijske usluge i usluge povezane s njima,,,,,
79.90.1,Usluge turističke promocije i davanja turističkih informacija posjetiteljima,,,,,
79.90.10,Usluge turističke promocije i davanja turističkih informacija posjetiteljima,,,,,
79.90.2,Usluge turističkih vodiča,,,,,
79.90.20,Usluge turističkih vodiča,,,,,
80,Istražne i zaštitne usluge,,,,,
80.0,Istražne i zaštitne usluge,,,,,
80.01,Istražne usluge i usluge privatne zaštite,,,,,
80.01.1,Istražne usluge,,,,,
80.01.10,Istražne usluge,,,,,
80.01.2,Usluge privatne zaštite,,,,,
80.01.21,Usluge zaštite blindiranim vozilima,,,,,
80.01.22,Usluge čuvanja,,,,,
80.01.23,Ostale usluge privatne zaštite,,,,,
80.09,"Zaštitne usluge, d. n.",,,,,
80.09.0,"Zaštitne usluge, d. n.",,,,,
80.09.01,Usluge zaštite elektroničkim sigurnosnim sustavima,,,,,
80.09.02,Usluge savjetovanja o sigurnosti,,,,,
80.09.09,"Ostale zaštitne usluge, d. n.",,,,,
81,Usluge u vezi s upravljanjem i održavanjem zgrada te usluge uređenja i održavanja krajolika,,,,,
81.1,Usluge održavanja zgrada,,,,,
81.10,Usluge održavanja zgrada,,,,,
81.10.0,Usluge održavanja zgrada,,,,,
81.10.00,Usluge održavanja zgrada,,,,,
81.2,Usluge čišćenja,,,,,
81.21,Usluge osnovnog čišćenja zgrada,,,,,
81.21.0,Usluge osnovnog čišćenja zgrada,,,,,
81.21.01,Usluge osnovnog čišćenja stanova,,,,,
81.21.02,Ostale usluge osnovnog čišćenja zgrada,,,,,
81.22,Ostale usluge čišćenja zgrada i industrijskog čišćenja,,,,,
81.22.0,Ostale usluge čišćenja zgrada i industrijskog čišćenja,,,,,
81.22.01,Usluge pranja prozora,,,,,
81.22.02,Usluge specijalnog čišćenja,,,,,
81.22.03,Usluge čišćenja peći i dimnjaka,,,,,
81.23,Ostale usluge čišćenja,,,,,
81.23.0,Ostale usluge čišćenja,,,,,
81.23.01,Usluge dezinfekcije i uništavanja štetočina,,,,,
81.23.02,Usluge čišćenja i uklanjanja snijega,,,,,
81.23.03,Ostale sanitarne usluge,,,,,
81.23.09,"Ostale usluge čišćenja, d. n.",,,,,
81.3,Usluge uređenja i održavanja krajolika,,,,,
81.30,Usluge uređenja i održavanja krajolika,,,,,
81.30.0,Usluge uređenja i održavanja krajolika,,,,,
81.30.01,Usluge uređenja i održavanja privatnih vrtova,,,,,
81.30.02,Ostale usluge uređenja i održavanja krajolika,,,,,
82,Uredske administrativne i pomoćne usluge te ostale poslovne pomoćne usluge,,,,,
82.1,Uredske administrativne i pomoćne usluge,,,,,
82.10,Uredske administrativne i pomoćne usluge,,,,,
82.10.1,Kombinirane uredske administrativne usluge,,,,,
82.10.10,Kombinirane uredske administrativne usluge,,,,,
82.10.2,"Fotokopiranje, priprema dokumenata i ostale specijalizirane uredske pomoćne usluge",,,,,
82.10.21,Usluge umnožavanja,,,,,
82.10.22,Usluge sastavljanja popisa adresa i poštanske usluge,,,,,
82.10.23,Usluge pripreme dokumenata i ostale specijalizirane uredske pomoćne usluge,,,,,
82.2,Usluge pozivnih centara,,,,,
82.20,Usluge pozivnih centara,,,,,
82.20.0,Usluge pozivnih centara,,,,,
82.20.00,Usluge pozivnih centara,,,,,
82.3,Usluge organizacije sastanaka i poslovnih sajmova,,,,,
82.30,Usluge organizacije sastanaka i poslovnih sajmova,,,,,
82.30.0,Usluge organizacije sastanaka i poslovnih sajmova,,,,,
82.30.01,Usluge organiziranja sastanaka,,,,,
82.30.02,Usluge organiziranja poslovnih sajmova,,,,,
82.4,"Usluge posredovanja za poslovne pomoćne usluge, d. n.",,,,,
82.40,"Usluge posredovanja za poslovne pomoćne usluge, d. n.",,,,,
82.40.0,"Usluge posredovanja za poslovne pomoćne usluge, d. n.",,,,,
82.40.00,"Usluge posredovanja za poslovne pomoćne usluge, d. n.",,,,,
82.9,"Poslovne pomoćne usluge, d. n.",,,,,
82.91,Usluge agencija za prikupljanje i naplatu računa te kreditnih ureda,,,,,
82.91.0,Usluge agencija za prikupljanje i naplatu računa te kreditnih ureda,,,,,
82.91.01,Usluge izvješćivanja o kreditnoj sposobnosti,,,,,
82.91.02,Usluge agencija za prikupljanje i naplatu računa,,,,,
82.92,Usluge pakiranja,,,,,
82.92.0,Usluge pakiranja,,,,,
82.92.00,Usluge pakiranja,,,,,
82.99,"Ostale poslovne pomoćne usluge, d. n.",,,,,
82.99.0,"Ostale poslovne pomoćne usluge, d. n.",,,,,
82.99.01,Usluge doslovnog izvještavanja i stenografskog bilježenja,,,,,
82.99.02,Pomoćne telefonske usluge,,,,,
82.99.09,"Ostale raznovrsne poslovne pomoćne usluge, d. n.",,,,,
P,USLUGE JAVNE UPRAVE I OBRANE; USLUGE OBVEZNOG SOCIJALNOG OSIGURANJA,,,,,
84,Usluge javne uprave i obrane; usluge obveznog socijalnog osiguranja,,,,,
84.1,"Usluge državne uprave, ekonomska i socijalna politika te politika okoliša zajednice",,,,,
84.11,Opće usluge javne uprave,,,,,
84.11.1,Opće javne usluge,,,,,
84.11.11,Izvršne i zakonodavne usluge,,,,,
84.11.12,Financijske i fiskalne usluge,,,,,
84.11.13,Usluge općega gospodarskog i socijalnog planiranja te statističke usluge,,,,,
84.11.14,Usluge javne uprave povezane s temeljnim istraživanjima,,,,,
84.11.19,"Opće javne usluge, d. n.",,,,,
84.11.2,Pomoćne usluge koje pruža javna uprava,,,,,
84.11.21,Opće usluge osoblja koje pruža javna uprava,,,,,
84.11.29,"Pomoćne usluge koje pruža javna uprava, d. n.",,,,,
84.12,"Usluge javne uprave za reguliranje zdravstvenih, obrazovnih, kulturnih i drugih društvenih usluga",,,,,
84.12.0,"Usluge javne uprave za reguliranje zdravstvenih, obrazovnih, kulturnih i drugih društvenih usluga",,,,,
84.12.01,Usluge javne uprave u području obrazovanja,,,,,
84.12.02,Usluge javne uprave u području zdravstva,,,,,
84.12.03,Usluge javne uprave u području stanovanja i komunalnih usluga,,,,,
84.12.04,Usluge javne uprave u području okoliša,,,,,
84.12.05,"Usluge javne uprave u području rekreacije, kulture i religije",,,,,
84.13,Usluge javne uprave za reguliranje i poboljšanje poslovanja u gospodarstvu,,,,,
84.13.0,Usluge javne uprave za reguliranje i poboljšanje poslovanja u gospodarstvu,,,,,
84.13.01,"Usluge javne uprave u vezi s poljoprivredom, šumarstvom, ribarstvom i lovstvom",,,,,
84.13.02,Usluge javne uprave u vezi s gorivom i energijom,,,,,
84.13.03,"Usluge javne uprave u vezi s rudarstvom, mineralnim resursima, prerađivačkom industrijom i građevinarstvom",,,,,
84.13.04,Usluge javne uprave u vezi s prijevozom i komunikacijama,,,,,
84.13.05,"Usluge javne uprave u vezi s distributivnom trgovinom i cateringom, hotelima i restoranima",,,,,
84.13.06,Usluge javne uprave u vezi s turizmom,,,,,
84.13.07,Usluge javne uprave u vezi s višenamjenskim razvojnim projektima,,,,,
84.13.08,"Opće usluge javne uprave u vezi s gospodarstvom, komercijalnim poslovima, radom i zapošljavanjem",,,,,
84.2,Usluge u zajednici,,,,,
84.21,Usluge vanjskih poslova,,,,,
84.21.0,Usluge vanjskih poslova,,,,,
84.21.01,"Administrativne usluge u vezi s vanjskim poslovima, diplomatskim i konzularnim predstavništvima",,,,,
84.21.02,Usluge u vezi s vanjskom gospodarskom pomoći,,,,,
84.21.03,Usluge u vezi s vanjskom vojnom pomoći,,,,,
84.22,Usluge obrane,,,,,
84.22.0,Usluge obrane,,,,,
84.22.01,Usluge vojne obrane,,,,,
84.22.02,Usluge civilne obrane,,,,,
84.23,Pravosudne i sudske usluge,,,,,
84.23.0,Pravosudne i sudske usluge,,,,,
84.23.01,Usluge javne uprave u vezi sa sudovima,,,,,
84.23.02,Administrativne usluge u vezi sa zatvaranjem i rehabilitacijom osuđenika,,,,,
84.24,Usluge očuvanja javnog reda i sigurnosti,,,,,
84.24.0,Usluge očuvanja javnog reda i sigurnosti,,,,,
84.24.01,Usluge policije,,,,,
84.24.09,"Usluge očuvanja javnog reda i sigurnosti, d. n.",,,,,
84.25,Usluge vatrogasne službe,,,,,
84.25.0,Usluge vatrogasne službe,,,,,
84.25.01,Usluge gašenja i sprečavanja požara,,,,,
84.25.09,"Usluge vatrogasne službe, d. n.",,,,,
84.3,Usluge obveznog socijalnog osiguranja,,,,,
84.30,Usluge obveznog socijalnog osiguranja,,,,,
84.30.0,Usluge obveznog socijalnog osiguranja,,,,,
84.30.01,"Usluge obveznog socijalnog osiguranja za slučaj bolesti, majčinstva i privremene nesposobnosti za rad",,,,,
84.30.02,Usluge obveznog mirovinskog i invalidskog osiguranja,,,,,
84.30.03,Usluge obveznog socijalnog osiguranja za slučaj nezaposlenosti,,,,,
84.30.04,Usluge obveznog socijalnog osiguranja za obiteljski i dječji dodatak,,,,,
Q,USLUGE OBRAZOVANJA,,,,,
85,Usluge obrazovanja,,,,,
85.1,Usluge predškolskog obrazovanja,,,,,
85.10,Usluge predškolskog obrazovanja,,,,,
85.10.0,Usluge predškolskog obrazovanja,,,,,
85.10.00,Usluge predškolskog obrazovanja,,,,,
85.2,Usluge osnovnoškolskog obrazovanja,,,,,
85.20,Usluge osnovnoškolskog obrazovanja,,,,,
85.20.0,Usluge osnovnoškolskog obrazovanja,,,,,
85.20.01,Usluge osnovnoškolskog obrazovanja putem interneta,,,,,
85.20.02,Usluge ostalog osnovnoškolskog obrazovanja,,,,,
85.3,Usluge srednjoškolskog obrazovanja i obrazovanja nakon srednjoškolskog koje nije visoko,,,,,
85.31,Usluge općeg srednjoškolskog obrazovanja,,,,,
85.31.1,Usluge nižeg općeg srednjoškolskog obrazovanja,,,,,
85.31.11,Usluge nižeg općeg srednjoškolskog obrazovanja putem interneta,,,,,
85.31.12,Usluge ostalog nižeg općeg srednjoškolskog obrazovanja,,,,,
85.31.2,Usluge višeg općeg srednjoškolskog obrazovanja,,,,,
85.31.21,Usluge višeg općeg srednjoškolskog obrazovanja putem interneta,,,,,
85.31.22,Usluge ostalog višeg općeg srednjoškolskog obrazovanja,,,,,
85.32,Usluge srednjoškolskog strukovnog obrazovanja,,,,,
85.32.1,Usluge nižeg tehničkog i strukovnog srednjoškolskog obrazovanja,,,,,
85.32.11,Usluge nižeg tehničkog i strukovnog srednjoškolskog obrazovanja putem interneta,,,,,
85.32.12,Usluge ostalog nižeg tehničkog i strukovnog srednjoškolskog obrazovanja,,,,,
85.32.2,Usluge višeg tehničkog i strukovnog srednjoškolskog obrazovanja,,,,,
85.32.21,Usluge višeg tehničkog i strukovnog srednjoškolskog obrazovanja putem interneta,,,,,
85.32.22,Usluge ostalog višeg tehničkog i strukovnog srednjoškolskog obrazovanja,,,,,
85.33,Usluge obrazovanja nakon srednjoškolskog koje nije visoko,,,,,
85.33.0,Usluge obrazovanja nakon srednjoškolskog koje nije visoko,,,,,
85.33.01,Usluge općeg obrazovanja nakon srednjoškolskog koje nije visoko putem interneta,,,,,
85.33.02,Usluge ostalog općeg obrazovanja nakon srednjoškolskog koje nije visoko,,,,,
85.33.03,Usluge tehničkog i strukovnog obrazovanja nakon srednjoškolskog koje nije visoko putem interneta,,,,,
85.33.04,Usluge ostalog tehničkog i strukovnog obrazovanja nakon srednjoškolskog koje nije visoko putem interneta,,,,,
85.4,Usluge visokog obrazovanja,,,,,
85.40,Usluge visokog obrazovanja,,,,,
85.40.1,"Usluge visokog obrazovanja, kratki stručni studijski programi",,,,,
85.40.11,"Usluge visokog obrazovanja, kratki stručni studijski programi, putem interneta",,,,,
85.40.12,"Usluge ostalog visokog obrazovanja, kratki stručni studijski programi",,,,,
85.40.2,"Usluge visokog obrazovanja, preddiplomski sveučilišni studiji ili jednakovrijedna razina obrazovanja",,,,,
85.40.21,"Usluge visokog obrazovanja, preddiplomski sveučilišni studiji ili jednakovrijedna razina obrazovanja, putem interneta",,,,,
85.40.22,"Usluge ostalog visokog obrazovanja, preddiplomski sveučilišni studiji ili jednakovrijedna razina obrazovanja",,,,,
85.40.3,"Usluge visokog obrazovanja, diplomski sveučilišni studiji ili jednakovrijedna razina obrazovanja",,,,,
85.40.31,"Usluge visokog obrazovanja, diplomski sveučilišni studiji ili jednakovrijedna razina obrazovanja, putem interneta",,,,,
85.40.32,"Usluge ostalog visokog obrazovanja, diplomski sveučilišni studiji ili jednakovrijedna razina obrazovanja",,,,,
85.40.4,"Usluge visokog obrazovanja, poslijediplomski sveučilišni studiji ili jednakovrijedna razina obrazovanja",,,,,
85.40.41,"Usluge visokog obrazovanja, poslijediplomski sveučilišni studiji ili jednakovrijedna razina obrazovanja, putem interneta",,,,,
85.40.42,"Usluge ostalog visokog obrazovanja, poslijediplomski sveučilišni studiji ili jednakovrijedna razina obrazovanja",,,,,
85.5,Usluge ostalog obrazovanja i poučavanja,,,,,
85.51,Usluge obrazovanja i poučavanja u području sporta i rekreacije,,,,,
85.51.0,Usluge obrazovanja i poučavanja u području sporta i rekreacije,,,,,
85.51.00,Usluge obrazovanja i poučavanja u području sporta i rekreacije,,,,,
85.52,Usluge obrazovanja i poučavanja u području kulture,,,,,
85.52.0,Usluge obrazovanja i poučavanja u području kulture,,,,,
85.52.01,Usluge plesnih škola i plesnih učitelja,,,,,
85.52.02,Usluge glazbenih škola i glazbenih učitelja,,,,,
85.52.03,Usluge škola likovne umjetnosti i podučavanja umjetnosti,,,,,
85.52.04,Usluge ostalog obrazovanja i poučavanja u području kulture,,,,,
85.53,Usluge vozačkih škola,,,,,
85.53.0,Usluge vozačkih škola,,,,,
85.53.01,Usluge autoškola,,,,,
85.53.02,Usluge škola letenja i jedrenja,,,,,
85.59,"Usluge ostalog obrazovanja i poučavanja, d. n.",,,,,
85.59.0,"Usluge ostalog obrazovanja i poučavanja, d. n.",,,,,
85.59.01,Usluge jezičnih škola,,,,,
85.59.02,Usluge informatičkih škola,,,,,
85.59.03,Usluge ostalog strukovnog obrazovanja,,,,,
85.59.04,Tečajevi za učenje kod kuće,,,,,
85.59.09,"Usluge ostalog obrazovanja i poučavanja, d. n.",,,,,
85.6,Pomoćne usluge u obrazovanju,,,,,
85.61,Usluge posredovanja za tečajeve i mentorstva,,,,,
85.61.0,Usluge posredovanja za tečajeve i mentorstva,,,,,
85.61.00,Usluge posredovanja za tečajeve i mentorstva,,,,,
85.69,"Pomoćne usluge u obrazovanju, d. n.",,,,,
85.69.0,"Pomoćne usluge u obrazovanju, d. n.",,,,,
